id,split_1,split_2,split_3,is_teenager,num_segments,views,clicks,ctr
5448,B,A,B,1,11,47,0,0.0
5449,A,A,A,0,15,56,1,0.017857142857142856
5450,B,B,B,1,3,5,0,0.0
5451,B,B,B,1,3,3,0,0.0
5452,B,B,B,1,4,6,0,0.0
5453,A,B,A,0,17,57,0,0.0
5454,A,A,A,0,11,60,0,0.0
5455,A,B,B,0,14,55,1,0.01818181818181818
5456,B,A,B,1,2,5,0,0.0
5457,A,B,A,0,12,41,0,0.0
5458,A,A,A,0,2,4,0,0.0
5459,A,A,B,0,9,56,0,0.0
5460,B,A,B,1,13,49,0,0.0
5461,B,B,B,1,3,5,0,0.0
5462,B,B,B,1,4,6,0,0.0
5463,A,B,A,0,10,35,1,0.02857142857142857
5464,A,B,B,0,7,41,0,0.0
5465,A,A,B,0,11,50,0,0.0
5466,B,B,B,1,9,53,2,0.03773584905660377
5467,A,B,A,0,11,51,1,0.0196078431372549
5468,B,B,B,1,2,2,0,0.0
5469,A,A,B,0,4,28,4,0.14285714285714285
5470,A,B,A,0,8,26,2,0.07692307692307693
5471,B,A,A,1,2,5,0,0.0
5472,B,B,B,1,16,51,0,0.0
5473,A,A,B,0,13,62,1,0.016129032258064516
5474,B,A,A,1,2,4,0,0.0
5475,B,A,B,0,3,5,0,0.0
5476,B,B,A,1,5,7,0,0.0
5477,B,A,B,1,4,3,0,0.0
5478,B,A,A,1,8,25,0,0.0
5479,A,A,A,0,9,38,0,0.0
5480,B,A,B,1,4,8,0,0.0
5481,A,B,A,0,13,55,1,0.01818181818181818
5482,A,B,A,0,12,51,1,0.0196078431372549
5483,A,B,B,0,8,24,4,0.16666666666666666
5484,A,B,B,0,11,54,1,0.018518518518518517
5485,A,B,A,0,10,40,1,0.025
5486,B,B,B,1,2,5,0,0.0
5487,B,B,B,1,2,5,0,0.0
5488,A,B,A,0,7,22,1,0.045454545454545456
5489,A,B,B,0,10,45,1,0.022222222222222223
5490,B,A,A,1,2,4,0,0.0
5491,A,A,B,0,12,51,0,0.0
5492,A,A,A,0,16,54,1,0.018518518518518517
5493,A,A,B,0,7,23,2,0.08695652173913043
5494,A,A,B,0,10,63,2,0.031746031746031744
5495,A,B,A,0,4,27,6,0.2222222222222222
5496,A,A,B,0,4,5,0,0.0
5497,B,A,B,1,3,5,0,0.0
5498,B,A,B,1,4,8,0,0.0
5499,B,B,A,0,14,43,1,0.023255813953488372
5500,B,B,B,1,2,4,0,0.0
5501,A,A,A,0,10,50,0,0.0
5502,A,B,B,0,12,54,2,0.037037037037037035
5503,B,B,B,0,19,53,2,0.03773584905660377
5504,B,B,B,1,13,61,1,0.01639344262295082
5505,B,A,A,1,3,4,0,0.0
5506,A,A,B,0,12,52,1,0.019230769230769232
5507,A,B,A,0,7,18,3,0.16666666666666666
5508,A,A,A,0,12,50,0,0.0
5509,A,A,B,0,10,35,0,0.0
5510,B,B,B,1,4,4,0,0.0
5511,B,B,A,1,4,3,0,0.0
5512,A,B,B,0,10,53,0,0.0
5513,B,A,B,1,4,3,0,0.0
5514,B,B,A,1,15,52,0,0.0
5515,B,B,B,1,3,4,0,0.0
5516,A,A,B,0,13,45,1,0.022222222222222223
5517,B,A,B,0,4,3,0,0.0
5518,A,A,B,0,9,27,1,0.037037037037037035
5519,B,B,A,1,3,5,0,0.0
5520,B,B,A,1,12,53,0,0.0
5521,B,B,B,1,5,6,0,0.0
5522,A,B,A,0,13,61,1,0.01639344262295082
5523,A,B,B,0,14,50,1,0.02
5524,A,B,B,0,4,5,0,0.0
5525,A,A,B,0,2,3,0,0.0
5526,A,A,B,0,5,16,2,0.125
5527,A,B,A,0,13,54,1,0.018518518518518517
5528,B,B,A,1,9,46,1,0.021739130434782608
5529,A,B,A,0,12,52,0,0.0
5530,B,B,A,1,4,7,0,0.0
5531,B,B,B,1,11,38,0,0.0
5532,B,B,B,1,14,48,0,0.0
5533,B,B,B,1,3,6,0,0.0
5534,A,B,B,0,16,52,0,0.0
5535,B,A,A,1,14,55,0,0.0
5536,B,A,A,1,3,3,0,0.0
5537,B,A,B,1,11,54,0,0.0
5538,B,A,B,1,12,48,0,0.0
5539,A,B,A,0,7,21,2,0.09523809523809523
5540,A,A,B,0,11,59,0,0.0
5541,B,B,A,1,14,57,1,0.017543859649122806
5542,B,B,A,1,2,2,0,0.0
5543,A,B,B,0,17,57,1,0.017543859649122806
5544,A,A,B,0,7,19,1,0.05263157894736842
5545,B,B,B,1,3,6,0,0.0
5546,A,B,A,0,10,49,1,0.02040816326530612
5547,A,B,B,0,15,52,1,0.019230769230769232
5548,B,A,A,1,3,2,0,0.0
5549,B,A,B,1,2,5,0,0.0
5550,B,A,A,1,2,4,0,0.0
5551,A,B,B,0,4,6,0,0.0
5552,A,A,A,0,10,21,2,0.09523809523809523
5553,A,B,B,0,13,57,0,0.0
5554,B,A,B,1,2,3,0,0.0
5555,B,B,B,1,18,54,3,0.05555555555555555
5556,A,A,A,0,13,57,0,0.0
5557,B,A,B,1,3,4,0,0.0
5558,A,B,A,0,10,53,0,0.0
5559,B,A,B,1,2,6,0,0.0
5560,A,A,A,0,11,44,0,0.0
5561,B,A,B,0,13,54,1,0.018518518518518517
5562,A,A,A,0,11,44,0,0.0
5563,B,B,A,1,12,48,0,0.0
5564,B,B,A,1,2,3,0,0.0
5565,A,A,B,0,12,50,1,0.02
5566,B,B,B,1,8,11,0,0.0
5567,A,B,A,0,8,41,1,0.024390243902439025
5568,B,B,A,1,3,4,0,0.0
5569,B,B,B,1,3,5,0,0.0
5570,A,A,B,0,13,50,0,0.0
5571,B,A,A,1,2,3,0,0.0
5572,B,B,A,1,8,49,2,0.04081632653061224
5573,B,A,B,1,17,57,0,0.0
5574,A,B,A,0,3,22,2,0.09090909090909091
5575,A,A,A,0,10,49,1,0.02040816326530612
5576,A,A,A,0,17,50,0,0.0
5577,B,A,B,1,8,37,0,0.0
5578,B,A,B,1,4,4,0,0.0
5579,B,B,A,1,19,56,0,0.0
5580,A,B,A,0,5,5,0,0.0
5581,A,A,A,0,13,46,0,0.0
5582,B,A,B,1,7,52,1,0.019230769230769232
5583,B,B,B,1,14,54,0,0.0
5584,A,A,B,0,11,47,0,0.0
5585,B,A,B,1,3,4,0,0.0
5586,A,A,A,0,8,23,1,0.043478260869565216
5587,B,A,B,1,3,5,0,0.0
5588,A,A,A,0,15,54,1,0.018518518518518517
5589,A,A,B,0,12,51,1,0.0196078431372549
5590,B,B,A,1,3,7,0,0.0
5591,B,B,B,1,2,4,0,0.0
5592,A,B,B,0,13,50,2,0.04
5593,B,A,A,1,14,59,0,0.0
5594,B,A,A,1,14,54,1,0.018518518518518517
5595,A,A,B,0,7,25,2,0.08
5596,B,A,B,1,3,2,0,0.0
5597,A,A,B,0,9,40,0,0.0
5598,B,B,A,1,17,51,1,0.0196078431372549
5599,A,B,A,0,14,51,1,0.0196078431372549
5600,B,A,A,1,2,5,0,0.0
5601,A,A,B,0,8,56,0,0.0
5602,A,B,A,0,14,51,3,0.058823529411764705
5603,B,A,B,1,9,51,2,0.0392156862745098
5604,A,A,A,0,5,20,2,0.1
5605,A,A,B,0,16,51,1,0.0196078431372549
5606,B,A,B,1,6,11,0,0.0
5607,A,A,A,0,6,25,4,0.16
5608,A,B,B,0,15,50,3,0.06
5609,A,B,A,0,9,51,0,0.0
5610,A,B,B,0,2,5,0,0.0
5611,B,B,B,1,12,56,0,0.0
5612,A,A,B,0,3,7,0,0.0
5613,B,B,B,1,2,3,0,0.0
5614,B,A,B,1,4,9,0,0.0
5615,A,B,B,0,2,4,0,0.0
5616,A,B,A,0,8,27,6,0.2222222222222222
5617,B,B,B,1,8,53,2,0.03773584905660377
5618,A,B,A,0,6,12,3,0.25
5619,A,B,B,0,15,58,0,0.0
5620,A,B,A,0,7,31,3,0.0967741935483871
5621,B,A,B,1,3,5,0,0.0
5622,B,A,B,1,10,56,0,0.0
5623,A,A,B,0,14,65,0,0.0
5624,A,B,A,0,4,19,2,0.10526315789473684
5625,B,B,A,1,3,4,0,0.0
5626,B,B,B,1,2,4,0,0.0
5627,B,B,A,1,4,6,0,0.0
5628,A,B,B,0,7,50,1,0.02
5629,B,B,B,1,10,48,0,0.0
5630,B,A,A,1,4,5,0,0.0
5631,B,B,B,1,3,3,0,0.0
5632,A,A,A,0,11,40,0,0.0
5633,A,A,B,0,11,47,0,0.0
5634,A,A,A,0,11,58,0,0.0
5635,B,A,B,1,4,6,0,0.0
5636,A,A,B,0,12,51,1,0.0196078431372549
5637,B,B,A,1,3,3,0,0.0
5638,B,B,B,1,4,4,0,0.0
5639,A,A,A,0,17,56,1,0.017857142857142856
5640,B,A,B,1,7,39,3,0.07692307692307693
5641,A,A,B,0,6,19,2,0.10526315789473684
5642,B,A,A,1,3,5,0,0.0
5643,B,B,A,0,12,64,0,0.0
5644,B,B,A,1,4,4,0,0.0
5645,A,A,B,0,20,57,0,0.0
5646,B,A,A,1,3,3,0,0.0
5647,A,A,B,0,8,24,1,0.041666666666666664
5648,A,A,A,0,13,60,3,0.05
5649,A,A,B,0,11,47,0,0.0
5650,B,A,B,0,4,17,2,0.11764705882352941
5651,B,A,A,1,2,3,0,0.0
5652,A,A,B,0,10,46,1,0.021739130434782608
5653,A,A,B,0,8,16,1,0.0625
5654,A,B,A,0,13,56,1,0.017857142857142856
5655,A,A,B,0,11,61,0,0.0
5656,B,A,A,1,4,7,0,0.0
5657,A,A,B,0,2,4,0,0.0
5658,A,A,B,0,3,7,0,0.0
5659,A,B,A,0,14,51,1,0.0196078431372549
5660,B,A,A,1,15,48,1,0.020833333333333332
5661,A,B,B,0,9,59,1,0.01694915254237288
5662,A,A,A,0,17,52,1,0.019230769230769232
5663,A,A,A,0,8,25,3,0.12
5664,B,B,B,1,16,55,0,0.0
5665,A,A,B,0,18,54,1,0.018518518518518517
5666,B,A,A,1,3,3,0,0.0
5667,A,A,B,0,13,44,0,0.0
5668,B,A,A,1,7,11,0,0.0
5669,B,A,B,1,13,44,2,0.045454545454545456
5670,B,A,B,1,13,73,2,0.0273972602739726
5671,B,A,A,1,3,5,0,0.0
5672,A,A,A,0,9,43,0,0.0
5673,A,A,B,0,5,25,1,0.04
5674,A,A,B,0,12,59,1,0.01694915254237288
5675,B,B,B,1,2,5,0,0.0
5676,B,B,A,1,9,53,1,0.018867924528301886
5677,A,A,A,0,14,50,0,0.0
5678,B,B,B,1,22,44,0,0.0
5679,B,B,A,1,3,3,0,0.0
5680,B,B,A,1,3,4,0,0.0
5681,B,A,B,1,4,6,0,0.0
5682,B,A,B,1,3,6,0,0.0
5683,B,B,A,1,4,8,0,0.0
5684,A,B,A,0,7,20,3,0.15
5685,B,A,B,1,4,4,0,0.0
5686,B,A,B,1,3,5,0,0.0
5687,B,A,B,1,7,40,0,0.0
5688,B,B,A,1,2,4,0,0.0
5689,A,B,B,0,6,19,3,0.15789473684210525
5690,A,B,A,0,13,48,1,0.020833333333333332
5691,B,B,A,1,3,2,0,0.0
5692,B,A,B,1,12,47,0,0.0
5693,A,B,B,0,10,44,0,0.0
5694,B,B,A,1,14,55,0,0.0
5695,A,A,B,0,8,51,0,0.0
5696,A,B,A,0,17,45,0,0.0
5697,B,B,B,1,4,5,0,0.0
5698,B,A,B,1,4,8,0,0.0
5699,B,A,B,1,3,5,0,0.0
5700,B,A,B,1,3,6,0,0.0
5701,A,B,B,0,10,67,0,0.0
5702,B,B,A,1,3,2,0,0.0
5703,B,A,B,1,3,5,0,0.0
5704,A,B,A,0,12,56,0,0.0
5705,B,A,B,1,17,57,0,0.0
5706,A,B,A,0,3,4,0,0.0
5707,A,B,B,0,13,55,0,0.0
5708,B,A,B,1,3,5,0,0.0
5709,B,A,B,1,16,51,1,0.0196078431372549
5710,A,A,B,0,10,44,2,0.045454545454545456
5711,A,A,B,0,4,6,1,0.16666666666666666
5712,A,A,A,0,3,3,0,0.0
5713,A,B,B,0,6,18,4,0.2222222222222222
5714,A,A,A,0,9,36,0,0.0
5715,B,A,A,1,14,66,0,0.0
5716,A,A,A,0,10,51,1,0.0196078431372549
5717,A,B,B,0,3,3,0,0.0
5718,A,A,A,0,5,13,1,0.07692307692307693
5719,B,A,A,1,4,4,0,0.0
5720,A,B,B,0,3,4,0,0.0
5721,B,A,A,1,2,5,0,0.0
5722,A,B,A,0,16,49,0,0.0
5723,A,A,A,0,14,66,0,0.0
5724,B,B,A,1,3,5,0,0.0
5725,A,B,A,0,10,44,1,0.022727272727272728
5726,A,B,B,0,11,47,0,0.0
5727,A,B,B,0,3,8,0,0.0
5728,A,B,B,0,6,26,4,0.15384615384615385
5729,B,B,B,1,2,4,0,0.0
5730,B,A,B,1,3,3,0,0.0
5731,A,A,B,0,12,53,0,0.0
5732,A,B,A,0,4,5,0,0.0
5733,B,B,B,1,4,5,0,0.0
5734,A,A,B,0,4,25,1,0.04
5735,A,A,B,0,13,55,3,0.05454545454545454
5736,B,A,B,1,3,3,0,0.0
5737,B,B,B,1,3,8,0,0.0
5738,B,B,B,1,11,54,0,0.0
5739,A,B,B,0,6,42,1,0.023809523809523808
5740,B,A,A,1,3,8,0,0.0
5741,A,B,A,0,12,56,0,0.0
5742,A,A,A,0,4,9,0,0.0
5743,B,B,B,1,3,6,0,0.0
5744,A,B,A,0,15,49,0,0.0
5745,B,A,A,0,7,48,1,0.020833333333333332
5746,B,A,B,1,4,7,0,0.0
5747,A,B,A,0,5,25,5,0.2
5748,B,B,B,1,12,55,0,0.0
5749,A,B,B,0,10,48,0,0.0
5750,B,A,A,1,13,49,0,0.0
5751,B,B,A,1,3,3,0,0.0
5752,B,B,A,1,2,4,0,0.0
5753,B,A,B,1,2,5,0,0.0
5754,B,A,A,1,2,4,0,0.0
5755,B,A,B,1,4,4,0,0.0
5756,B,A,B,1,14,58,0,0.0
5757,B,A,A,1,13,59,0,0.0
5758,A,B,A,0,16,64,2,0.03125
5759,A,A,B,0,10,72,1,0.013888888888888888
5760,B,A,A,1,3,9,0,0.0
5761,A,A,B,0,4,5,0,0.0
5762,B,A,A,1,4,5,0,0.0
5763,B,A,A,1,4,8,0,0.0
5764,B,A,B,1,6,17,1,0.058823529411764705
5765,A,B,B,0,8,27,2,0.07407407407407407
5766,B,A,A,1,10,50,0,0.0
5767,A,B,A,0,6,21,3,0.14285714285714285
5768,A,B,A,0,8,66,0,0.0
5769,A,A,B,0,7,20,1,0.05
5770,A,A,A,0,15,55,0,0.0
5771,A,B,B,0,10,41,1,0.024390243902439025
5772,A,A,A,0,5,28,1,0.03571428571428571
5773,A,A,A,0,10,54,0,0.0
5774,B,B,B,1,3,6,0,0.0
5775,B,B,A,1,14,49,2,0.04081632653061224
5776,B,B,A,1,2,4,0,0.0
5777,A,B,A,0,12,45,2,0.044444444444444446
5778,A,A,A,0,3,5,0,0.0
5779,B,B,A,1,9,55,1,0.01818181818181818
5780,B,A,A,1,8,49,0,0.0
5781,A,A,B,0,15,53,0,0.0
5782,B,B,A,1,3,7,0,0.0
5783,A,A,B,0,12,57,0,0.0
5784,A,B,A,0,13,47,0,0.0
5785,B,B,B,1,4,3,0,0.0
5786,A,B,B,0,13,53,1,0.018867924528301886
5787,A,A,B,0,4,27,2,0.07407407407407407
5788,B,A,B,1,16,47,2,0.0425531914893617
5789,A,B,B,0,7,22,5,0.22727272727272727
5790,B,B,A,1,2,8,0,0.0
5791,B,A,A,1,15,58,0,0.0
5792,A,B,A,0,15,53,0,0.0
5793,B,B,B,1,2,5,0,0.0
5794,A,B,B,0,12,35,0,0.0
5795,B,A,A,1,6,8,0,0.0
5796,B,B,A,1,4,7,0,0.0
5797,B,B,B,1,2,3,0,0.0
5798,A,B,B,0,10,38,1,0.02631578947368421
5799,B,A,A,1,2,4,0,0.0
5800,A,A,B,0,2,5,0,0.0
5801,A,A,B,0,13,59,0,0.0
5802,A,A,B,0,10,48,0,0.0
5803,B,A,A,1,3,7,0,0.0
5804,A,B,A,0,8,45,2,0.044444444444444446
5805,A,A,B,0,14,50,2,0.04
5806,B,A,A,1,3,3,0,0.0
5807,B,B,B,1,3,4,0,0.0
5808,B,B,A,1,2,3,0,0.0
5809,B,A,A,1,13,58,0,0.0
5810,B,B,A,1,2,5,0,0.0
5811,A,B,B,0,19,65,1,0.015384615384615385
5812,A,A,B,0,11,51,2,0.0392156862745098
5813,B,B,B,1,4,5,0,0.0
5814,B,A,A,1,4,4,0,0.0
5815,B,B,A,0,6,25,2,0.08
5816,A,B,A,0,3,4,0,0.0
5817,A,A,B,0,4,7,0,0.0
5818,A,A,B,0,15,59,1,0.01694915254237288
5819,A,A,A,0,8,42,0,0.0
5820,A,A,B,0,3,17,4,0.23529411764705882
5821,A,A,B,0,5,33,2,0.06060606060606061
5822,B,A,B,1,2,7,0,0.0
5823,A,A,B,0,12,63,1,0.015873015873015872
5824,B,A,B,1,3,7,0,0.0
5825,A,B,B,0,5,18,1,0.05555555555555555
5826,A,B,A,0,13,57,2,0.03508771929824561
5827,A,A,B,0,17,60,1,0.016666666666666666
5828,B,B,B,1,13,45,0,0.0
5829,A,A,A,0,6,6,0,0.0
5830,B,A,A,1,2,8,0,0.0
5831,B,A,A,1,2,6,0,0.0
5832,B,B,B,1,2,2,0,0.0
5833,A,A,B,0,22,57,0,0.0
5834,B,A,A,1,3,3,0,0.0
5835,A,B,A,0,7,17,2,0.11764705882352941
5836,A,B,B,0,11,51,2,0.0392156862745098
5837,B,B,B,1,4,3,0,0.0
5838,B,B,A,1,4,4,0,0.0
5839,A,A,B,0,6,23,1,0.043478260869565216
5840,A,A,B,0,15,57,1,0.017543859649122806
5841,A,A,A,0,14,57,1,0.017543859649122806
5842,A,B,B,0,10,68,1,0.014705882352941176
5843,A,A,A,0,16,51,0,0.0
5844,B,B,A,1,2,6,0,0.0
5845,B,B,B,1,12,58,3,0.05172413793103448
5846,B,B,A,0,14,52,0,0.0
5847,A,A,A,0,12,45,0,0.0
5848,A,A,A,0,14,52,0,0.0
5849,B,B,A,1,2,2,0,0.0
5850,A,B,B,0,2,6,0,0.0
5851,A,A,A,0,4,20,0,0.0
5852,B,A,B,1,3,5,0,0.0
5853,B,B,B,1,4,6,0,0.0
5854,B,B,A,1,13,57,1,0.017543859649122806
5855,A,A,A,0,14,56,0,0.0
5856,A,A,B,0,7,29,6,0.20689655172413793
5857,B,B,B,1,8,21,4,0.19047619047619047
5858,A,B,A,0,2,5,0,0.0
5859,A,B,A,0,10,58,0,0.0
5860,A,A,B,0,2,3,0,0.0
5861,A,A,B,0,12,56,1,0.017857142857142856
5862,B,A,A,1,18,53,0,0.0
5863,A,A,B,0,14,56,1,0.017857142857142856
5864,B,A,A,1,2,7,0,0.0
5865,A,A,A,0,13,47,0,0.0
5866,A,A,A,0,4,3,0,0.0
5867,A,A,A,0,8,34,0,0.0
5868,A,A,B,0,11,39,2,0.05128205128205128
5869,B,B,A,1,3,3,0,0.0
5870,A,B,B,0,11,45,1,0.022222222222222223
5871,B,A,B,1,3,5,0,0.0
5872,B,B,B,1,13,52,0,0.0
5873,A,A,A,0,4,19,1,0.05263157894736842
5874,B,B,B,1,7,51,1,0.0196078431372549
5875,A,A,B,0,3,5,0,0.0
5876,B,B,B,1,3,5,0,0.0
5877,B,A,B,1,2,4,0,0.0
5878,B,B,A,1,4,7,0,0.0
5879,B,A,B,1,5,8,0,0.0
5880,B,B,B,1,15,56,0,0.0
5881,A,B,A,0,16,51,0,0.0
5882,A,A,A,0,5,5,0,0.0
5883,A,B,A,0,2,29,6,0.20689655172413793
5884,A,B,B,0,16,46,1,0.021739130434782608
5885,A,A,B,0,4,6,0,0.0
5886,B,A,B,1,2,3,0,0.0
5887,B,A,B,1,3,3,0,0.0
5888,B,A,A,1,4,3,0,0.0
5889,B,B,B,1,15,49,0,0.0
5890,B,B,B,1,2,4,0,0.0
5891,B,B,B,1,11,52,2,0.038461538461538464
5892,B,A,A,1,3,5,0,0.0
5893,A,B,B,0,4,8,0,0.0
5894,B,A,B,1,3,5,0,0.0
5895,A,B,A,0,3,7,0,0.0
5896,B,A,B,1,2,7,0,0.0
5897,B,B,B,1,2,4,0,0.0
5898,A,B,A,0,13,54,2,0.037037037037037035
5899,B,B,B,1,3,8,0,0.0
5900,A,A,B,0,12,52,0,0.0
5901,B,B,B,1,3,9,0,0.0
5902,B,A,B,1,17,62,1,0.016129032258064516
5903,B,A,A,1,2,3,0,0.0
5904,B,B,A,1,2,2,0,0.0
5905,A,A,A,0,11,53,1,0.018867924528301886
5906,B,B,B,1,3,7,0,0.0
5907,B,A,B,1,2,5,0,0.0
5908,A,A,B,0,14,68,0,0.0
5909,B,B,B,1,4,3,0,0.0
5910,A,B,B,0,9,21,4,0.19047619047619047
5911,B,A,B,1,4,6,0,0.0
5912,B,A,B,1,7,63,1,0.015873015873015872
5913,B,A,B,1,2,4,0,0.0
5914,B,A,B,1,3,5,0,0.0
5915,B,A,B,1,11,52,0,0.0
5916,B,B,B,1,24,55,1,0.01818181818181818
5917,A,A,A,0,11,51,0,0.0
5918,B,A,A,1,17,60,0,0.0
5919,B,A,A,1,2,5,1,0.2
5920,B,B,B,1,3,9,0,0.0
5921,A,B,A,0,2,6,0,0.0
5922,A,A,A,0,14,59,0,0.0
5923,A,B,A,0,4,6,0,0.0
5924,A,A,A,0,10,44,1,0.022727272727272728
5925,B,A,A,1,2,6,0,0.0
5926,B,B,B,1,12,43,0,0.0
5927,B,A,B,1,2,4,0,0.0
5928,A,A,B,0,5,4,0,0.0
5929,B,B,B,1,3,5,0,0.0
5930,A,B,B,0,14,57,2,0.03508771929824561
5931,A,B,B,0,3,7,0,0.0
5932,B,A,A,1,4,5,0,0.0
5933,A,B,A,0,11,51,1,0.0196078431372549
5934,A,B,A,0,8,22,4,0.18181818181818182
5935,A,B,B,0,3,3,0,0.0
5936,A,A,B,0,14,46,1,0.021739130434782608
5937,A,A,A,0,15,66,2,0.030303030303030304
5938,B,A,A,1,2,3,0,0.0
5939,A,B,A,0,13,40,1,0.025
5940,A,A,A,0,4,24,3,0.125
5941,A,A,A,0,10,23,2,0.08695652173913043
5942,B,A,A,1,13,56,0,0.0
5943,B,B,A,1,2,6,0,0.0
5944,B,B,A,1,4,9,0,0.0
5945,B,B,A,1,5,41,1,0.024390243902439025
5946,B,B,A,1,3,5,0,0.0
5947,A,B,A,0,8,54,0,0.0
5948,A,B,B,0,15,50,0,0.0
5949,B,A,A,1,11,56,1,0.017857142857142856
5950,B,A,B,1,8,48,1,0.020833333333333332
5951,A,B,B,0,2,3,0,0.0
5952,A,A,B,0,9,28,3,0.10714285714285714
5953,B,B,B,1,17,60,1,0.016666666666666666
5954,B,B,A,1,2,2,0,0.0
5955,B,A,A,1,3,3,0,0.0
5956,B,A,A,1,13,54,1,0.018518518518518517
5957,B,A,A,1,3,5,0,0.0
5958,A,B,A,0,6,43,1,0.023255813953488372
5959,A,B,B,0,16,54,2,0.037037037037037035
5960,A,A,A,0,3,16,3,0.1875
5961,A,A,A,0,4,5,0,0.0
5962,B,B,B,1,2,4,0,0.0
5963,B,B,A,1,2,3,0,0.0
5964,B,A,B,1,17,60,0,0.0
5965,A,A,B,0,13,47,0,0.0
5966,B,B,A,1,2,6,0,0.0
5967,B,B,B,1,18,57,0,0.0
5968,A,B,B,0,8,49,1,0.02040816326530612
5969,A,B,A,0,10,51,1,0.0196078431372549
5970,A,A,B,0,14,50,0,0.0
5971,B,A,A,0,11,39,0,0.0
5972,B,B,A,1,9,44,0,0.0
5973,B,A,B,1,4,5,0,0.0
5974,B,A,A,1,14,59,0,0.0
5975,B,A,A,1,6,49,1,0.02040816326530612
5976,A,B,B,0,2,2,0,0.0
5977,B,B,A,1,14,53,0,0.0
5978,A,A,A,0,4,14,3,0.21428571428571427
5979,A,A,A,0,5,21,1,0.047619047619047616
5980,B,A,A,1,10,43,1,0.023255813953488372
5981,A,B,B,0,4,8,0,0.0
5982,A,B,B,0,9,44,1,0.022727272727272728
5983,B,A,B,1,3,5,0,0.0
5984,B,B,B,1,3,6,0,0.0
5985,B,B,A,1,4,4,0,0.0
5986,B,A,B,1,3,4,0,0.0
5987,A,B,B,0,4,21,3,0.14285714285714285
5988,A,A,B,0,7,52,2,0.038461538461538464
5989,A,B,B,0,4,5,0,0.0
5990,A,A,A,0,13,52,1,0.019230769230769232
5991,B,A,B,1,3,4,0,0.0
5992,A,A,A,0,2,3,0,0.0
5993,B,B,B,1,2,4,0,0.0
5994,A,A,A,0,2,2,0,0.0
5995,A,A,A,0,6,18,1,0.05555555555555555
5996,B,A,B,1,3,7,0,0.0
5997,B,A,A,1,4,5,0,0.0
5998,B,A,A,1,4,7,0,0.0
5999,A,A,A,0,18,66,1,0.015151515151515152
6000,B,A,B,1,3,5,0,0.0
6001,A,B,B,0,6,13,1,0.07692307692307693
6002,A,A,B,0,7,17,0,0.0
6003,B,A,B,0,8,52,2,0.038461538461538464
6004,B,A,B,1,11,38,0,0.0
6005,B,A,A,1,4,7,0,0.0
6006,B,A,A,1,10,37,0,0.0
6007,B,B,A,1,3,6,0,0.0
6008,A,B,B,0,3,3,0,0.0
6009,A,A,B,0,13,52,0,0.0
6010,B,B,B,1,5,8,0,0.0
6011,A,A,B,0,13,59,0,0.0
6012,B,A,A,1,2,4,0,0.0
6013,A,B,B,0,15,56,4,0.07142857142857142
6014,A,A,A,0,13,56,1,0.017857142857142856
6015,A,B,B,0,16,61,1,0.01639344262295082
6016,A,B,B,0,9,26,3,0.11538461538461539
6017,A,B,A,0,8,17,1,0.058823529411764705
6018,A,A,A,0,8,42,1,0.023809523809523808
6019,B,B,B,1,13,69,0,0.0
6020,A,B,A,0,7,24,4,0.16666666666666666
6021,A,A,B,0,18,49,2,0.04081632653061224
6022,A,A,B,0,6,12,0,0.0
6023,B,B,A,1,12,53,1,0.018867924528301886
6024,B,B,B,1,11,47,1,0.02127659574468085
6025,A,A,A,0,5,49,1,0.02040816326530612
6026,A,B,A,0,2,2,0,0.0
6027,A,A,A,0,12,56,0,0.0
6028,B,B,B,1,3,3,0,0.0
6029,A,B,A,0,5,19,3,0.15789473684210525
6030,B,B,A,1,2,4,0,0.0
6031,A,B,A,0,3,5,0,0.0
6032,A,A,A,0,3,7,0,0.0
6033,A,A,A,0,15,46,0,0.0
6034,A,B,B,0,5,47,1,0.02127659574468085
6035,A,A,A,0,3,5,0,0.0
6036,B,A,B,1,12,46,1,0.021739130434782608
6037,B,B,A,1,2,4,0,0.0
6038,B,A,B,1,2,5,0,0.0
6039,B,B,A,1,15,57,0,0.0
6040,A,A,B,0,17,53,0,0.0
6041,A,B,B,0,4,7,0,0.0
6042,B,B,B,1,11,58,1,0.017241379310344827
6043,A,A,A,0,13,53,0,0.0
6044,B,A,A,1,2,5,0,0.0
6045,A,A,B,0,16,49,1,0.02040816326530612
6046,B,B,A,1,3,3,0,0.0
6047,B,A,B,1,3,4,0,0.0
6048,A,B,B,0,2,9,4,0.4444444444444444
6049,B,A,A,0,12,62,1,0.016129032258064516
6050,A,A,A,0,11,53,0,0.0
6051,B,B,B,1,9,56,1,0.017857142857142856
6052,B,B,B,1,11,47,0,0.0
6053,A,A,B,0,2,3,0,0.0
6054,A,A,B,0,12,47,0,0.0
6055,B,B,A,1,2,8,0,0.0
6056,B,A,A,1,12,52,1,0.019230769230769232
6057,B,B,A,1,3,7,0,0.0
6058,A,B,A,0,2,7,0,0.0
6059,A,B,B,0,10,49,0,0.0
6060,A,A,A,0,9,58,0,0.0
6061,A,A,B,0,13,58,3,0.05172413793103448
6062,B,A,B,1,2,3,0,0.0
6063,A,B,B,0,11,41,2,0.04878048780487805
6064,A,A,B,0,9,26,2,0.07692307692307693
6065,B,A,B,1,10,48,0,0.0
6066,A,A,B,0,9,54,0,0.0
6067,B,A,B,1,9,47,0,0.0
